LINEAR AT: tag	name	text	class	description	position (top-left x&y)	size (w&h)
static	Alt	Alt			(954, 716)	(16, 12)
static	+	+			(977, 715)	(8, 14)
static	PageDown	PageDown			(992, 716)	(55, 12)
section	hasChatProvider && inChat	""			(1211, 712)	(522, 20)
section	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 712)	(147, 20)
static	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 715)	(147, 13)
section		System			(1743, 712)	(43, 20)
static	System	System			(1743, 714)	(43, 15)
list-item	Chat: Next File Tree, Control+F9, hasChatProvider && inChat, System, use space or enter to change the keybinding.	""			(401, 734)	(1519, 24)
section	Chat: Next File Tree (workbench.action.chat.nextFileTree)	""			(451, 736)	(116, 20)
section		Chat: Next File Tree			(451, 736)	(116, 20)
static	Chat: Next File Tree	Chat: Next File Tree			(451, 738)	(116, 15)
section	Control+F9	Ctrl+F9			(907, 737)	(66, 18)
static	Ctrl	Ctrl			(913, 740)	(19, 12)
static	+	+			(939, 739)	(8, 14)
static	F9	F9			(954, 740)	(13, 12)
section	hasChatProvider && inChat	""			(1211, 736)	(522, 20)
section	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 736)	(147, 20)
static	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 739)	(147, 13)
section		System			(1743, 736)	(43, 20)
static	System	System			(1743, 738)	(43, 15)
list-item	Chat: Previous Code Block, Control+Alt+PageUp, hasChatProvider && inChat, System, use space or enter to change the keybinding.	""			(401, 758)	(1519, 24)
section	Chat: Previous Code Block (workbench.action.chat.previousCodeBlock)	""			(451, 760)	(154, 20)
section		Chat: Previous Code Block			(451, 760)	(154, 20)
static	Chat: Previous Code Block	Chat: Previous Code Block			(451, 762)	(154, 15)
section	Control+Alt+PageUp	Ctrl+Alt+PageUp			(907, 761)	(131, 18)
static	Ctrl	Ctrl			(913, 764)	(19, 12)
static	+	+			(939, 763)	(8, 14)
static	Alt	Alt			(954, 764)	(16, 12)
static	+	+			(977, 763)	(8, 14)
static	PageUp	PageUp			(992, 764)	(40, 12)
section	hasChatProvider && inChat	""			(1211, 760)	(522, 20)
section	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 760)	(147, 20)
static	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 763)	(147, 13)
section		System			(1743, 760)	(43, 20)
static	System	System			(1743, 762)	(43, 15)
list-item	Chat: Previous File Tree, Control+Shift+F9, hasChatProvider && inChat, System, use space or enter to change the keybinding.	""			(401, 782)	(1519, 24)
section	Chat: Previous File Tree (workbench.action.chat.previousFileTree)	""			(451, 784)	(139, 20)
section		Chat: Previous File Tree			(451, 784)	(139, 20)
static	Chat: Previous File Tree	Chat: Previous File Tree			(451, 786)	(139, 15)
section	Control+Shift+F9	Ctrl+Shift+F9			(907, 785)	(113, 18)
static	Ctrl	Ctrl			(913, 788)	(19, 12)
static	+	+			(939, 787)	(8, 14)
static	Shift	Shift			(954, 788)	(25, 12)
static	+	+			(986, 787)	(8, 14)
static	F9	F9			(1001, 788)	(13, 12)
section	hasChatProvider && inChat	""			(1211, 784)	(522, 20)
section	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 784)	(147, 20)
static	hasChatProvider && inChat	hasChatProvider && inChat			(1211, 787)	(147, 13)
section		System			(1743, 784)	(43, 20)
static	System	System			(1743, 786)	(43, 15)
list-item	Chat: Stop Listening, Escape, hasSpeechProvider && voiceChatInProgress, System, use space or enter to change the keybinding.	""			(401, 806)	(1519, 24)
section	Chat: Stop Listening (workbench.action.chat.stopListening)	""			(451, 808)	(118, 20)
section		Chat: Stop Listening			(451, 808)	(118, 20)
static	Chat: Stop Listening	Chat: Stop Listening			(451, 810)	(118, 15)
section	Escape	Escape			(907, 809)	(47, 18)
static	Escape	Escape			(913, 812)	(35, 12)
section	hasSpeechProvider && voiceChatInProgress	""			(1211, 808)	(522, 20)
section	hasSpeechProvider && voiceChatInProgress	hasSpeechProvider && voiceChatInProgress			(1211, 808)	(234, 20)
static	hasSpeechProvider && voiceChatInProgress	hasSpeechProvider && voiceChatInProgress			(1211, 811)	(234, 13)
section		System			(1743, 808)	(43, 20)
static	System	System			(1743, 810)	(43, 15)
list-item	Close Exception Widget, Escape, exceptionWidgetVisible, System, use space or enter to change the keybinding.	""			(401, 830)	(1519, 24)
section	Close Exception Widget (editor.debug.action.closeExceptionWidget)	""			(451, 832)	(140, 20)
section		Close Exception Widget			(451, 832)	(140, 20)
static	Close Exception Widget	Close Exception Widget			(451, 834)	(140, 15)
section	Escape	Escape			(907, 833)	(47, 18)
static	Escape	Escape			(913, 836)	(35, 12)
section	exceptionWidgetVisible	""			(1211, 832)	(522, 20)
section	exceptionWidgetVisible	exceptionWidgetVisible			(1211, 832)	(129, 20)
static	exceptionWidgetVisible	exceptionWidgetVisible			(1211, 835)	(129, 13)
section		System			(1743, 832)	(43, 20)
static	System	System			(1743, 834)	(43, 15)
list-item	Close Window, Control+Shift+W, No when context, System, use space or enter to change the keybinding.	""			(401, 854)	(1519, 24)
section	Close Window (workbench.action.closeWindow)	""			(451, 856)	(84, 20)
section		Close Window			(451, 856)	(84, 20)
static	Close Window	Close Window			(451, 858)	(84, 15)
section	Control+Shift+W	Ctrl+Shift+W			(907, 857)	(112, 18)
static	Ctrl	Ctrl			(913, 860)	(19, 12)
static	+	+			(939, 859)	(8, 14)
static	Shift	Shift			(954, 860)	(25, 12)
static	+	+			(986, 859)	(8, 14)
static	W	W			(1001, 860)	(12, 12)
section		-			(1211, 856)	(522, 20)
static	-	-			(1215, 858)	(4, 15)
section		System			(1743, 856)	(43, 20)
static	System	System			(1743, 858)	(43, 15)
list-item	Close Window, Alt+F4, No when context, System, use space or enter to change the keybinding.	""			(401, 878)	(1519, 24)
section	Close Window (workbench.action.closeWindow)	""			(451, 880)	(84, 20)
section		Close Window			(451, 880)	(84, 20)
static	Close Window	Close Window			(451, 882)	(84, 15)
section	Alt+F4	Alt+F4			(907, 881)	(63, 18)
static	Alt	Alt			(913, 884)	(15, 12)
static	+	+			(935, 883)	(9, 14)
static	F4	F4			(951, 884)	(13, 12)
section		-			(1211, 880)	(522, 20)
static	-	-			(1215, 882)	(4, 15)
section		System			(1743, 880)	(43, 20)
static	System	System			(1743, 882)	(43, 15)
list-item	Comments: Add Comment on Current Selection, Control+K Control+Alt+C, No when context, System, use space or enter to change the keybinding.	""			(401, 902)	(1519, 24)
section	Comments: Add Comment on Current Selection (workbench.action.addComment)	""			(451, 904)	(279, 20)
section		Comments: Add Comment on Current Selection			(451, 904)	(279, 20)
static	Comments: Add Comment on Current Selection	Comments: Add Comment on Current Selection			(451, 906)	(279, 15)
section	Control+K Control+Alt+C	Ctrl+KCtrl+Alt+C			(907, 905)	(170, 18)
static	Ctrl	Ctrl			(913, 908)	(19, 12)
static	+	+			(939, 907)	(8, 14)
static	K	K			(954, 908)	(8, 12)
static	Ctrl	Ctrl			(983, 908)	(20, 12)
static	+	+			(1010, 907)	(8, 14)
static	Alt	Alt			(1025, 908)	(16, 12)
static	+	+			(1048, 907)	(8, 14)
static	C	C			(1063, 908)	(8, 12)
section		-			(1211, 904)	(522, 20)
static	-	-			(1215, 906)	(4, 15)
section		System			(1743, 904)	(43, 20)
static	System	System			(1743, 906)	(43, 15)
list-item	Comments: Go to Next Commenting Range, Control+K Control+Alt+DownArrow, accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments', System, use space or enter to change the keybinding.	""			(401, 926)	(1519, 24)
section	Comments: Go to Next Commenting Range (editor.action.nextCommentingRange)	""			(451, 928)	(253, 20)
section		Comments: Go to Next Commenting Range			(451, 928)	(253, 20)
static	Comments: Go to Next Commenting Range	Comments: Go to Next Commenting Range			(451, 930)	(253, 15)
section	Control+K Control+Alt+DownArrow	Ctrl+KCtrl+Alt+DownArrow			(907, 929)	(223, 18)
static	Ctrl	Ctrl			(913, 932)	(19, 12)
static	+	+			(939, 931)	(8, 14)
static	K	K			(954, 932)	(8, 12)
static	Ctrl	Ctrl			(983, 932)	(20, 12)
static	+	+			(1010, 931)	(8, 14)
static	Alt	Alt			(1025, 932)	(16, 12)
static	+	+			(1048, 931)	(8, 14)
static	DownArrow	DownArrow			(1063, 932)	(61, 12)
section	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'	""			(1211, 928)	(522, 20)
section	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'			(1211, 928)	(522, 20)
static	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'			(1211, 931)	(521, 13)
section		System			(1743, 928)	(43, 20)
static	System	System			(1743, 930)	(43, 15)
list-item	Comments: Go to Previous Commenting Range, Control+K Control+Alt+UpArrow, accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments', System, use space or enter to change the keybinding.	""			(401, 950)	(1519, 24)
section	Comments: Go to Previous Commenting Range (editor.action.previousCommentingRange)	""			(451, 952)	(276, 20)
section		Comments: Go to Previous Commenting Range			(451, 952)	(276, 20)
static	Comments: Go to Previous Commenting Range	Comments: Go to Previous Commenting Range			(451, 954)	(276, 15)
section	Control+K Control+Alt+UpArrow	Ctrl+KCtrl+Alt+UpArrow			(907, 953)	(208, 18)
static	Ctrl	Ctrl			(913, 956)	(19, 12)
static	+	+			(939, 955)	(8, 14)
static	K	K			(954, 956)	(8, 12)
static	Ctrl	Ctrl			(983, 956)	(20, 12)
static	+	+			(1010, 955)	(8, 14)
static	Alt	Alt			(1025, 956)	(16, 12)
static	+	+			(1048, 955)	(8, 14)
static	UpArrow	UpArrow			(1063, 956)	(46, 12)
section	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'	""			(1211, 952)	(522, 20)
section	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'			(1211, 952)	(522, 20)
static	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'	accessibilityModeEnabled && commentFocused || accessibilityModeEnabled && editorFocus || accessibilityHelpIsShown && accessibilityModeEnabled && accessibleViewCurrentProviderId == 'comments'			(1211, 955)	(521, 13)
section		System			(1743, 952)	(43, 20)
static	System	System			(1743, 954)	(43, 15)
list-item	Copy, Control+C, No when context, System, use space or enter to change the keybinding.	""			(401, 974)	(1519, 24)
section	Copy (editor.action.clipboardCopyAction)	""			(451, 976)	(30, 20)
section		Copy			(451, 976)	(30, 20)
static	Copy	Copy			(451, 978)	(30, 15)
section	Control+C	Ctrl+C			(907, 977)	(61, 18)
static	Ctrl	Ctrl			(913, 980)	(19, 12)
static	+	+			(939, 979)	(8, 14)
static	C	C			(954, 980)	(8, 12)
section		-			(1211, 976)	(522, 20)
static	-	-			(1215, 978)	(4, 15)
section		System			(1743, 976)	(43, 20)
static	System	System			(1743, 978)	(43, 15)
list-item	Copy Line Down, Control+Shift+Alt+DownArrow, editorTextFocus && !editorReadonly, System, use space or enter to change the keybinding.	""			(401, 998)	(1519, 24)
section	Copy Line Down (editor.action.copyLinesDownAction)	""			(451, 1000)	(95, 20)
section		Copy Line Down			(451, 1000)	(95, 20)
static	Copy Line Down	Copy Line Down			(451, 1002)	(95, 15)
section	Control+Shift+Alt+DownArrow	Ctrl+Shift+Alt+DownArrow			(907, 1001)	(199, 18)
static	Ctrl	Ctrl			(913, 1004)	(19, 12)
static	+	+			(939, 1003)	(8, 14)
static	Shift	Shift			(954, 1004)	(25, 12)
static	+	+			(986, 1003)	(8, 14)
static	Alt	Alt			(1001, 1004)	(16, 12)
static	+	+			(1024, 1003)	(8, 14)
static	DownArrow	DownArrow			(1039, 1004)	(61, 12)
section	editorTextFocus && !editorReadonly	""			(1211, 1000)	(522, 20)
section	editorTextFocus && !editorReadonly	editorTextFocus && !editorReadonly			(1211, 1000)	(199, 20)
static	editorTextFocus && !editorReadonly	editorTextFocus && !editorReadonly			(1211, 1003)	(199, 13)
section		System			(1743, 1000)	(43, 20)
static	System	System			(1743, 1002)	(43, 15)
list-item	Copy Line Up, Control+Shift+Alt+UpArrow, editorTextFocus && !editorReadonly, System, use space or enter to change the keybinding.	""			(401, 1022)	(1519, 24)
section	Copy Line Up (editor.action.copyLinesUpAction)	""			(451, 1024)	(77, 20)
section		Copy Line Up			(451, 1024)	(77, 20)
static	Copy Line Up	Copy Line Up			(451, 1026)	(77, 15)
section	Control+Shift+Alt+UpArrow	Ctrl+Shift+Alt+UpArrow			(907, 1025)	(184, 18)
static	Ctrl	Ctrl			(913, 1028)	(19, 12)
static	+	+			(939, 1027)	(8, 14)
static	Shift	Shift			(954, 1028)	(25, 12)
static	+	+			(986, 1027)	(8, 14)
static	Alt	Alt			(1001, 1028)	(16, 12)
static	+	+			(1024, 1027)	(8, 14)
static	UpArrow	UpArrow			(1039, 1028)	(46, 12)
section	editorTextFocus && !editorReadonly	""			(1211, 1024)	(522, 20)
section	editorTextFocus && !editorReadonly	editorTextFocus && !editorReadonly			(1211, 1024)	(199, 20)
static	editorTextFocus && !editorReadonly	editorTextFocus && !editorReadonly			(1211, 1027)	(199, 13)
section		System			(1743, 1024)	(43, 20)
static	System	System			(1743, 1026)	(43, 15)
list-item	Create Folding Range from Selection, Control+K Control+,, editorTextFocus && foldingEnabled, System, use space or enter to change the keybinding.	""			(401, 1046)	(1519, 24)
section	Create Folding Range from Selection (editor.createFoldingRangeFromSelection)	""			(451, 1048)	(217, 20)
section		Create Folding Range from Selection			(451, 1048)	(217, 20)
static	Create Folding Range from Selection	Create Folding Range from Selection			(451, 1050)	(217, 15)
section	Control+K Control+,	Ctrl+KCtrl+,			(907, 1049)	(128, 18)
static	Ctrl	Ctrl			(913, 1052)	(19, 12)
static	+	+			(939, 1051)	(8, 14)
static	K	K			(954, 1052)	(8, 12)
static	Ctrl	Ctrl			(983, 1052)	(20, 12)
static	+	+			(1010, 1051)	(8, 14)
static	,	,			(1025, 1052)	(4, 12)
section	editorTextFocus && foldingEnabled	""			(1211, 1048)	(522, 20)
section	editorTextFocus && foldingEnabled	editorTextFocus && foldingEnabled			(1211, 1048)	(193, 20)
static	editorTextFocus && foldingEnabled	editorTextFocus && foldingEnabled			(1211, 1051)	(193, 13)
section		System			(1743, 1048)	(43, 20)
static	System	System			(1743, 1050)	(43, 15)
section	remote	""			(70, 1058)	(34, 22)
push-button	remote				(70, 1058)	(34, 22)
section	No Problems	""			(104, 1058)	(66, 22)
push-button	No Problems	 0  0			(107, 1058)	(60, 22)
static					(112, 1062)	(14, 14)
static	 0 	 0 			(126, 1062)	(13, 13)
static					(138, 1062)	(15, 14)
static	 0	 0			(152, 1062)	(10, 13)
section	No Ports Forwarded	""			(169, 1058)	(41, 22)
push-button	No Ports Forwarded	 0			(172, 1058)	(35, 22)
static					(177, 1062)	(15, 14)
static	 0	 0			(191, 1062)	(11, 13)
section	Notifications	""			(1883, 1058)	(30, 22)
push-button	Notifications				(1886, 1058)	(24, 22)
push-button	File	File			(70, 64)	(36, 25)
push-button	Edit	Edit			(106, 64)	(39, 25)
push-button	Selection	Selection			(145, 64)	(75, 25)
push-button	View	View			(220, 64)	(46, 25)
push-button	Go	Go			(266, 64)	(31, 25)
push-button	Run	Run			(297, 64)	(39, 25)
push-button	Terminal	Terminal			(336, 64)	(72, 25)
push-button	Help	Help			(408, 64)	(44, 25)
